Source path,Class name,Checksum,Description,Responsibility,Pattern 1,Pattern 2,Pattern 3,Inference time (ms),Input tokens,Output tokens
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneConfig.java,org.exist.indexing.lucene.LuceneConfig$PathIterator,5f0444ec5efaee67be613d89d838e1c9b81ee4ff48d7297fd21ce876710a2cfe,"This class acts as an iterator for traversing a path of Lucene index configurations, providing a specific configuration for a given node path and falling back to a wildcard configuration if a direct match is not found.",Path iteration,Iterator,Strategy,,684,628,108
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneConfig.java,org.exist.indexing.lucene.LuceneConfig$ModuleImport,7769084fab925cb9c7a39dcaca4ba87e247699de7c6309e01b597775a78a8b39,"This class represents a module import configuration, storing the URI, prefix, and version information for external modules.",Configuration Mapping,,,,379,405,52
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneConfig.java,org.exist.indexing.lucene.LuceneConfig,eb463327924c85dc823aa28241eb7b54a9fb4ed5944a9baf5d8044da26a7aaca,"This class manages the configuration for Lucene indexing, including how text content is indexed, analyzed, and queried, along with settings for specific fields, inline nodes, and module imports.",Lucene Configuration,Configuration,Strategy,,538,2192,104
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AbstractFieldConfig.java,org.exist.indexing.lucene.AbstractFieldConfig,3d9519e18212a9594a937fd861d5f3b3d4914f9a958d800b54d56c3a894beba3,"This abstract class defines the core configuration for processing and indexing data based on XPath expressions, serving as a blueprint for specific field or facet configurations.",Configuration Processing,Abstract Base Class,Template Method,,708,917,99
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/NGramSearch.java,org.exist.xquery.modules.ngram.NGramSearch,7a6e9e2a2896e856c1fb005c3657b1c1b4b6e55964f19cdc8c402939827c9199,"This class implements functions for searching node content using an NGram index, supporting operations like contains, starts-with, ends-with, and wildcard matching.",Text Search,Strategy,Decorator,Adapter,541,2854,116
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/NGramModule.java,org.exist.xquery.modules.ngram.NGramModule,f2a29308e8371426e45a16946e1060da7c0aa93de58c33cd7a601b128367a7e5,"This class defines the module for n-gram functionality, registering its associated functions and metadata within the system.",Module registration,Abstract Factory,Module,,499,697,90
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/AddMatch.java,org.exist.xquery.modules.ngram.AddMatch,1b5871ce5aab97dbce7b9bac43ea12813bc853f6996618935ec0f522ca2c4aa6,"This function marks nodes with text matches, preparing them for later processing like keyword-in-context analysis or highlighting by enclosing the text node in an `<exist:match>` tag during serialization.",Text Marking,Strategy,Facade,,566,760,106
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/utils/NodeSets.java,org.exist.xquery.modules.ngram.utils.NodeSets,a44e9713448980d2a400784ec8f684af193a6d617293ca60fae3f438100c5d3b,"This class provides utility methods for manipulating collections of nodes, including transforming them with a given function and filtering them based on matching criteria at the start or end of a sequence.",Node collection utilities,Utility class,Collection transformation,,587,631,105
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/utils/NodeProxies.java,org.exist.xquery.modules.ngram.utils.NodeProxies,8433233ae9d384732c4b66ebf94d290a98557c48d9cc770e15d2e53b60769ae8,This class provides utility methods for manipulating full-text matches associated with a NodeProxy. It allows filtering matches based on a predicate and transforming specific matches based on an expression ID.,Node match manipulation,,,,463,793,67
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/HighlightMatches.java,org.exist.xquery.modules.ngram.HighlightMatches$MatchCallback,03f88c381af946eabe5427904e0f45fe056606238683fe049e7eddb4828a0390,This class acts as a callback mechanism to execute an XPath expression against a document node and then incorporate the matched elements into a document builder.,XPath Evaluation,Callback,Adapter,,523,475,95
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/HighlightMatches.java,org.exist.xquery.modules.ngram.HighlightMatches,549a00519c3392a98593a9a89c0b6a38ab209f27f205918eb5a6052d48614f61,"This function highlights matching strings within text nodes, using a callback to process each match by potentially transforming or replacing the matched text with nodes returned by the callback.",Text highlighting,Callback,Strategy,,588,905,99
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/FixedString.java,org.exist.xquery.modules.ngram.query.FixedString,6aed2343ec38b5d58ad0c944312cfccb2e3db6f8c6655aee90798390ed365f2c,This class represents a literal string value that can be evaluated against an N-gram index and merged with other string expressions.,String Expression,Strategy,Composite,,573,678,92
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/EndAnchor.java,org.exist.xquery.modules.ngram.query.EndAnchor,9ba98ef5eec9a9790665b1b8fd4caad26fea637fe06eec2dad964db231e4d5c7,"Represents the end of a wildcard expression, signifying a match until the end of the input.",Wildcard end,,,,411,376,51
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/MergeableExpression.java,org.exist.xquery.modules.ngram.query.MergeableExpression,ab8ffdb2943959c395ead776bdac9b03bc75445c15f73826ca9f2a0b2ca4ad53,"Defines a contract for expressions that can be combined with other wildcarded expressions, allowing for the determination of mergeability and the execution of the merge operation.",Expression merging,Strategy,Interface Segregation,,603,455,101
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/StartAnchor.java,org.exist.xquery.modules.ngram.query.StartAnchor,6a40d2989c7ecc9eb72950cb0a8bd61b1bb77700ae57c78e6210ea96dc010e4c,"This class represents a starting point for matching wildcard expressions, specifically designed to anchor the beginning of a match.",Expression start,Marker Interface,,,462,376,73
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/EvaluatableExpression.java,org.exist.xquery.modules.ngram.query.EvaluatableExpression,2e57220c43d15ab69bc842fbfbd258f9e69a6ff0ca3b7fd766d4722ac933539b,"This interface defines an expression that can be evaluated against a set of documents, leveraging an n-gram index and qualified names to locate specific nodes. The evaluation process involves traversing a specified axis and can be interrupted.",XPath Evaluation,Strategy,Visitor,,527,477,110
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/AlternativeStrings.java,org.exist.xquery.modules.ngram.query.AlternativeStrings,22c2f6c890fdc33b020e829afcfb4c12a1848045ae3169650760f5be0fa4e9c7,"This class represents a collection of alternative fixed strings that can be evaluated as an expression, allowing for searching multiple string values within a document set and supporting merging with other compatible expressions.",String evaluation,Composite,Strategy,,654,675,103
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/EmptyExpression.java,org.exist.xquery.modules.ngram.query.EmptyExpression,d734092dff037d90be1874654b8929e6015e1e8b6ab3c4648e67e561bc1b7974,"This class represents an empty expression that, when evaluated, returns an empty result set.",No operation,Null Object,Empty Command,,461,483,87
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/WildcardedExpressionSequence.java,org.exist.xquery.modules.ngram.query.WildcardedExpressionSequence,ae1f77d5623cddbb2397c1de236cf91ca255ba36ee9f77f0d03e0f357aef7bb1,"This class represents a sequence of expressions that can be evaluated, potentially involving wildcards and anchors, to produce a set of nodes from a document index.",Expression evaluation,Strategy,Composite,,609,674,98
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/Wildcard.java,org.exist.xquery.modules.ngram.query.Wildcard,0317ddcef2e876f7932c155cc9d3bcd455060934d92bb25fd9ca79654033ac66,"This class represents a wildcard expression that defines a range of possible lengths, specified by a minimum and maximum length. It also provides functionality to merge with other compatible wildcard expressions.",Length constraint,Strategy,Composite,,761,584,102
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/WildcardedExpressionTriple.java,org.exist.xquery.modules.ngram.query.WildcardedExpressionTriple,6a967d382bf92548baaddcff3d00f530bdd9ee13e03995b71c15e467ab166887,"This class represents a triple that includes a head expression, a wildcard, and a tail expression, and it is responsible for evaluating these components to produce a resulting node set.",Expression evaluation,Composite,Strategy,,545,677,102
extensions/indexes/ngram/src/main/java/org/exist/xquery/modules/ngram/query/WildcardedExpression.java,org.exist.xquery.modules.ngram.query.WildcardedExpression,1dc1e236c4861b4f9433b44db14e5821abe66076da0c23ae915c1fc3dfa42e3d,This interface defines a contract for expressions that can be matched using wildcards.,Wildcard Matching,,,,481,373,47
extensions/indexes/ngram/src/main/java/org/exist/indexing/ngram/NGramIndex.java,org.exist.indexing.ngram.NGramIndex,b33e412d78e3192a9b99971bfe3c32a3fe9e5fee1d827759bf9aa8105b207eb2,"This class manages an n-gram index, providing functionalities for its configuration, opening, closing, synchronization, removal, integrity checking, and backup. It uses a BFile for storage and allows access to the underlying BTree.",Index Management,Adapter,Builder,Facade,656,873,130
extensions/indexes/ngram/src/main/java/org/exist/indexing/ngram/NGramMatch.java,org.exist.indexing.ngram.NGramMatch,7d59bff607e44acd08cb172dc4a1638642e5c5ae25869a4f6e88d51e864b5dc2,"This class represents a specific type of match, identified by its context, node, and a matching term, likely used for n-gram based matching in a search or indexing system. It provides functionality to create new instances and copy existing ones.",Text Matching,Factory Method,Template Method,Value Object,657,574,136
extensions/indexes/ngram/src/main/java/org/exist/indexing/ngram/NGramIndexConfig.java,org.exist.indexing.ngram.NGramIndexConfig,1cbf55609694dfea88a8181a0debdd2e555f055492f86cc874338c9c84666436,"This class represents the configuration for an n-gram index, storing its qualified name and namespace information, and is used to initialize and retrieve the index's QName.",Index Configuration,,,,418,425,65
extensions/indexes/ngram/src/main/java/org/exist/indexing/ngram/NGramIndexWorker.java,org.exist.indexing.ngram.NGramIndexWorker$NGramStreamListener,fab49f45eaf53e2c15afb0a61ec9e9df34a48ec0c5c83d6c632fa7a6b941c905,"This class listens to an XML stream, processes elements and attributes based on configuration, and collects character data to build strings representing XML content.",XML Parsing,Observer,Builder,Visitor,683,732,112
extensions/indexes/ngram/src/main/java/org/exist/indexing/ngram/NGramIndexWorker.java,org.exist.indexing.ngram.NGramIndexWorker$NGramMatchListener,cc53a839b2012cf7ed1581115b857a7800c0a4ec92a3b09fcc2a22174e216c03,"This class processes XML events to detect and report n-gram matches within the document structure, handling nested elements and character data to accurately identify and communicate match boundaries.",Match detection,Observer,Strategy,,572,959,100
extensions/indexes/ngram/src/main/java/org/exist/indexing/ngram/NGramIndexWorker.java,org.exist.indexing.ngram.NGramIndexWorker$ChunkOffset,23a0b153be4308fd14b9746168d6c9a4393bfa79143430657ade040046810af1,"Represents a segment of data within a larger structure, tracking its start and end positions, associated node, and potential extension into subsequent segments.",Data segment,Value Object,,,508,393,80
extensions/indexes/ngram/src/main/java/org/exist/indexing/ngram/NGramIndexWorker.java,org.exist.indexing.ngram.NGramIndexWorker$NodeOffset,48ffa5820dc1a3ae134145253dae26246b8eef40ddda4bae348518ef3a31095e,"This class represents a reference to a specific node within a document, including its unique identifier and its position or offset within that node.",Node reference,,,,485,420,57
extensions/indexes/ngram/src/main/java/org/exist/indexing/ngram/NGramIndexWorker.java,org.exist.indexing.ngram.NGramIndexWorker$QNameTerm,4735329b3a4d2b537dc5ef98da919e67ab6cdf58edfb1eb92d626fac450b8c02,This class represents a qualified name paired with a term and provides functionality to compare instances based on their qualified names and terms lexicographically.,Comparison logic,Value Object,Comparable,,589,455,95
